2025-08-24 17:05:49,234 - multilogin_api - INFO - Successfully authenticated with Multilogin X API
2025-08-24 17:19:20,861 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df79a0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,862 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df72e0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,862 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7f10>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,863 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e413d0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,863 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41910>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,864 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41160>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,864 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41a00>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,865 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41be0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,865 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e111f0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,866 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e11e50>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,866 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e11b50>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,867 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e11460>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,868 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41bb0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,868 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41730>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,868 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41220>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,869 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41b20>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,869 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7940>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,870 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7c40>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,870 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7f70>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,871 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df77c0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,871 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df76a0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,872 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e273a0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,872 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e27580>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,872 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102ec23d0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,873 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e27a30>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,873 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7af0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,874 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df77c0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,874 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7f40>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,875 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df75e0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
